ID,Reward
520361,-0.4272591173648834
212501,-0.42319566011428833
289658,-0.43653565645217896
64249,-0.4324219822883606
422744,-0.423688143491745
20644,-0.4349604547023773
451550,-0.4294658601284027
54294,-0.43737393617630005
29327,-0.4405374825000763
250808,-0.42701423168182373
4428,-0.4167393147945404
397735,-0.45062267780303955
89790,-0.4268244504928589
105865,-0.4171349108219147
178430,-0.42455965280532837
206717,-0.4358409643173218
352732,-0.43525636196136475
391255,-0.4271783232688904
181948,-0.43159422278404236
420005,-0.43721655011177063
74398,-0.4285595715045929
579057,-0.4235434830188751
532065,-0.42714938521385193
304832,-0.4269440770149231
520387,-0.42566463351249695
456975,-0.42321494221687317
287360,-0.42709338665008545
404226,-0.4318596422672272
254879,-0.434251993894577
68293,-0.43048426508903503
455252,-0.43103867769241333
336397,-0.43226152658462524
44232,-0.4323018193244934
207625,-0.4308217465877533
225306,-0.41506487131118774
373748,-0.427404522895813
108091,-0.4279989004135132
81308,-0.4320005774497986
278001,-0.4318687617778778
173089,-0.42303919792175293
460780,-0.43358713388442993
165376,-0.4122820794582367
150772,-0.43614381551742554
575631,-0.43062329292297363
267176,-0.42277729511260986
567384,-0.4354605972766876
251181,-0.4359200894832611
74599,-0.4327871799468994
186547,-0.42795923352241516
284691,-0.4199724793434143
521182,-0.43039941787719727
442268,-0.43336254358291626
215913,-0.44182243943214417
159013,-0.43168771266937256
42103,-0.429826021194458
3220,-0.42759591341018677
245746,-0.4380987882614136
80011,-0.4206438660621643
105469,-0.44836291670799255
400443,-0.43130362033843994
581857,-0.43455713987350464
456792,-0.43663567304611206
231536,-0.43246567249298096
328189,-0.4363170564174652
252937,-0.42360690236091614
477774,-0.40504100918769836
389134,-0.4244903028011322
102144,-0.4354129433631897
8494,-0.43102777004241943
448509,-0.44847571849823
372427,-0.42728912830352783
36023,-0.42167097330093384
65668,-0.42267730832099915
3224,-0.4543221592903137
36034,-0.4309530258178711
497464,-0.419534295797348
554207,-0.4260898232460022
550482,-0.4303482174873352
524677,-0.4334212839603424
429758,-0.41868969798088074
21036,-0.4454745054244995
465374,-0.42954355478286743
263358,-0.4357091188430786
242120,-0.4162340760231018
409131,-0.43070363998413086
22291,-0.43688979744911194
184209,-0.42815101146698
99030,-0.43770986795425415
64612,-0.4352363646030426
196974,-0.4271460771560669
143510,-0.4328710436820984
416644,-0.4332870543003082
402087,-0.42322298884391785
414754,-0.42967888712882996
8536,-0.4226159155368805
155993,-0.4307487905025482
216158,-0.4163581132888794
307153,-0.42715489864349365
257983,-0.42230385541915894
294957,-0.42917078733444214
174690,-0.42869773507118225
430159,-0.4294567108154297
545781,-0.4256385862827301
580146,-0.4243904948234558
202657,-0.4295206665992737
579679,-0.4318722188472748
538330,-0.4292742908000946
147798,-0.4313909709453583
442645,-0.4314080476760864
523737,-0.4250846207141876
11856,-0.42199987173080444
398285,-0.42078137397766113
413841,-0.42447325587272644
170204,-0.43368399143218994
275630,-0.4342954158782959
100973,-0.42889827489852905
96193,-0.42119383811950684
124841,-0.4276619255542755
104817,-0.43484827876091003
173987,-0.42607778310775757
559151,-0.4416006803512573
287839,-0.4279020130634308
27135,-0.42037349939346313
536929,-0.4229776859283447
103554,-0.42694127559661865
276514,-0.4329671561717987
470025,-0.4319915175437927
555108,-0.43688327074050903
101687,-0.42881202697753906
390086,-0.4356005787849426
373880,-0.43541526794433594
450458,-0.4287453293800354
274760,-0.433127760887146
448531,-0.43351370096206665
388020,-0.43391168117523193
541450,-0.4344342052936554
9060,-0.42732542753219604
121040,-0.42150312662124634
176991,-0.41741544008255005
298353,-0.4296013116836548
105465,-0.41844281554222107
368206,-0.43418294191360474
214131,-0.4257161021232605
285093,-0.42959555983543396
449517,-0.43482327461242676
535424,-0.4294013977050781
456275,-0.430441290140152
137210,-0.433170348405838
283704,-0.43134164810180664
5095,-0.4370371997356415
43455,-0.4251970648765564
491909,-0.44495531916618347
228530,-0.4246756434440613
186109,-0.437824547290802
314282,-0.43640416860580444
157486,-0.43464159965515137
368738,-0.4292446970939636
36606,-0.4319291114807129
557543,-0.42313137650489807
511390,-0.43562671542167664
306672,-0.4306401014328003
549268,-0.42825427651405334
11147,-0.430205374956131
539538,-0.4334735870361328
176702,-0.4272610545158386
307949,-0.42343100905418396
336474,-0.43033188581466675
416750,-0.4216104745864868
135392,-0.42995694279670715
277663,-0.43624773621559143
192301,-0.4252691864967346
480676,-0.431598424911499
6920,-0.4270840585231781
391252,-0.43656763434410095
245729,-0.4337289035320282
181680,-0.44435054063796997
452968,-0.42158177495002747
121920,-0.42781901359558105
521697,-0.43046557903289795
458390,-0.4450320601463318
90882,-0.42630359530448914
171175,-0.42862191796302795
343498,-0.41932758688926697
320361,-0.42240139842033386
211935,-0.4294731318950653
44911,-0.4281899929046631
482885,-0.4215954542160034
185153,-0.425224632024765
47409,-0.4166671633720398
360274,-0.4282483458518982
62872,-0.4199472665786743
158567,-0.4290938079357147
94061,-0.4617900848388672
412090,-0.43567681312561035
161927,-0.42836901545524597
363939,-0.4236673414707184
149874,-0.4288032650947571
220124,-0.4372861087322235
84469,-0.4237745404243469
340333,-0.4217608869075775
244720,-0.4296349287033081
121101,-0.41732412576675415
326583,-0.4069202244281769
74127,-0.41957998275756836
509098,-0.42697417736053467
406839,-0.4265030026435852
406116,-0.4469418525695801
354221,-0.4305564761161804
405897,-0.4299588203430176
147409,-0.4254664182662964
442232,-0.43070653080940247
435548,-0.4359555244445801
192180,-0.43169456720352173
240441,-0.4247018098831177
475466,-0.423434317111969
116155,-0.4483543634414673
267068,-0.4278637170791626
431555,-0.42347878217697144
14857,-0.43057727813720703
327563,-0.4323157072067261
103419,-0.4336532652378082
246375,-0.42086994647979736
58242,-0.4367835521697998
326239,-0.42815083265304565
260844,-0.43222424387931824
434354,-0.4308457672595978
136217,-0.4315377473831177
163229,-0.42382341623306274
452011,-0.42770278453826904
457453,-0.4245457649230957
83257,-0.4293622672557831
1053,-0.42724287509918213
318783,-0.4288865923881531
186785,-0.4310474991798401
193254,-0.4380677044391632
432884,-0.4403025507926941
29715,-0.42566266655921936
32699,-0.4295101761817932
390963,-0.41569218039512634
163525,-0.43020737171173096
508531,-0.435883104801178
271873,-0.42746084928512573
493146,-0.43052348494529724
393989,-0.44950661063194275
556824,-0.42089253664016724
222664,-0.42728108167648315
425807,-0.42654335498809814
528694,-0.42559903860092163
180549,-0.42321470379829407
481663,-0.41897523403167725
195772,-0.45589831471443176
457842,-0.41789036989212036
134510,-0.4234289526939392
114404,-0.4297410845756531
436002,-0.4270903468132019
17697,-0.42635834217071533
13662,-0.43064600229263306
275917,-0.437584787607193
262394,-0.416301429271698
118022,-0.43028193712234497
131031,-0.425353080034256
3234,-0.43243691325187683
191744,-0.4237445890903473
458610,-0.43516480922698975
18460,-0.4280131161212921
236381,-0.43074795603752136
448368,-0.4269424378871918
99476,-0.44024550914764404
347101,-0.43859052658081055
44129,-0.43837252259254456
69209,-0.43346598744392395
388829,-0.43563681840896606
491225,-0.43129438161849976
53670,-0.4308767318725586
202037,-0.4344621002674103
292931,-0.43140071630477905
74041,-0.4239314794540405
252420,-0.4241522550582886
322090,-0.4266330599784851
309261,-0.4305788278579712
124955,-0.43610548973083496
282173,-0.4209592342376709
355651,-0.43023261427879333
204674,-0.42648622393608093
205949,-0.43303608894348145
225923,-0.43122363090515137
278963,-0.4408858120441437
216176,-0.42801862955093384
374463,-0.4307330846786499
79554,-0.43353360891342163
27343,-0.4290918707847595
230005,-0.43319541215896606
24215,-0.4309218227863312
262901,-0.4273543953895569
66505,-0.42634129524230957
258555,-0.4241332709789276
264676,-0.4293364882469177
139237,-0.4226832389831543
270778,-0.4343763589859009
196653,-0.4262039065361023
352310,-0.42527586221694946
446557,-0.4294625222682953
516190,-0.43628156185150146
410779,-0.4308864176273346
492104,-0.43499988317489624
336310,-0.4274577498435974
379535,-0.4302283227443695
550660,-0.4295474588871002
228884,-0.4305371046066284
251803,-0.4325452446937561
407377,-0.4160545766353607
406147,-0.4282752275466919
121575,-0.42601555585861206
262848,-0.44040045142173767
368875,-0.425203800201416
372976,-0.4279398024082184
105904,-0.4232039153575897
505553,-0.41930943727493286
258998,-0.43152666091918945
30944,-0.4313247501850128
547774,-0.4256458282470703
468238,-0.43983936309814453
167206,-0.40065816044807434
120155,-0.43190622329711914
417037,-0.42189347743988037
505858,-0.433796763420105
548391,-0.43033212423324585
422850,-0.41872721910476685
338978,-0.4555657207965851
402163,-0.4363492727279663
390844,-0.42487818002700806
398808,-0.42327478528022766
482300,-0.42575803399086
358405,-0.45201194286346436
440480,-0.4209751784801483
85670,-0.43041425943374634
398191,-0.4287928640842438
312338,-0.4284186065196991
525612,-0.4310796856880188
299115,-0.43227076530456543
78413,-0.4186968505382538
481142,-0.4529182016849518
571355,-0.43665945529937744
115087,-0.39713287353515625
351783,-0.4203227162361145
372353,-0.4291800558567047
118412,-0.43383705615997314
443778,-0.4276842474937439
197591,-0.4332920014858246
417983,-0.4214073717594147
196205,-0.42841392755508423
357859,-0.43127837777137756
457477,-0.4317263960838318
445338,-0.43147528171539307
526594,-0.41872861981391907
350435,-0.4266815185546875
309795,-0.4272758364677429
534517,-0.42477285861968994
13182,-0.4659801125526428
525212,-0.43576574325561523
529477,-0.43169498443603516
187400,-0.42265230417251587
173991,-0.43264490365982056
252873,-0.4308956563472748
143789,-0.4333954155445099
126915,-0.4287582337856293
275613,-0.4238376021385193
421364,-0.4345124661922455
101050,-0.4222709536552429
490099,-0.431215763092041
294823,-0.4484032392501831
558878,-0.4332646131515503
337806,-0.4217780828475952
93649,-0.4254905581474304
318594,-0.42604154348373413
175469,-0.431255578994751
438964,-0.4189242720603943
83586,-0.4314141273498535
575753,-0.4217102825641632
361130,-0.4314785301685333
150948,-0.42364129424095154
362091,-0.36952829360961914
109483,-0.4281488358974457
425289,-0.43287962675094604
37244,-0.42358505725860596
164698,-0.4219561815261841
240403,-0.42618536949157715
43049,-0.42504990100860596
385239,-0.4170740842819214
281394,-0.4345412850379944
42122,-0.4247751832008362
246064,-0.42951589822769165
133827,-0.42556217312812805
572279,-0.42522844672203064
128740,-0.4307064414024353
518455,-0.3274099826812744
580512,-0.42239537835121155
434707,-0.42510664463043213
537878,-0.44172489643096924
263703,-0.4343021512031555
316441,-0.4278101921081543
392394,-0.4102444350719452
537925,-0.4150455892086029
500057,-0.3325159549713135
567342,-0.4379406273365021
329055,-0.42884328961372375
65220,-0.4318353831768036
83986,-0.4290802478790283
155299,-0.43393412232398987
34164,-0.4243711233139038
25886,-0.42360761761665344
108446,-0.43068748712539673
101966,-0.41946348547935486
505709,-0.41098424792289734
347327,-0.4321027100086212
63206,-0.421000599861145
463354,-0.436223566532135
536830,-0.4211312234401703
190957,-0.4224628210067749
516474,-0.4215701222419739
569286,-0.43386343121528625
361564,-0.4259989261627197
208057,-0.4294115900993347
151330,-0.43459516763687134
428263,-0.42618095874786377
161083,-0.42764079570770264
277156,-0.43429654836654663
109340,-0.44302183389663696
323720,-0.4130173325538635
146926,-0.4291117787361145
235446,-0.4245046377182007
328751,-0.4258938431739807
406375,-0.43954184651374817
82220,-0.43395334482192993
33476,-0.4355270266532898
226705,-0.43340253829956055
122356,-0.43888992071151733
275175,-0.4309632182121277
579664,-0.4288630187511444
527112,-0.4296272099018097
105385,-0.4345274567604065
471929,-0.4262942373752594
88576,-0.4230974316596985
444415,-0.4174991846084595
152812,-0.4253665506839752
571953,-0.42890799045562744
74357,-0.435289204120636
360693,-0.42060387134552
106774,-0.4318818747997284
324817,-0.4412064552307129
559836,-0.41938644647598267
419759,-0.4312783479690552
329182,-0.4469468593597412
184547,-0.43028318881988525
58796,-0.4303961396217346
185486,-0.4533575177192688
172813,-0.437142550945282
251032,-0.4326712489128113
314690,-0.42073673009872437
440160,-0.41593074798583984
36,-0.41975244879722595
329230,-0.42654845118522644
380239,-0.4298836290836334
5113,-0.4593747854232788
36658,-0.43382909893989563
479595,-0.3984611928462982
446853,-0.43775761127471924
272194,-0.43550628423690796
427852,-0.42586013674736023
20575,-0.4298290014266968
16273,-0.42957019805908203
246976,-0.42130202054977417
331759,-0.44132912158966064
557515,-0.42750123143196106
112409,-0.43845534324645996
308,-0.4292929470539093
358088,-0.4311780631542206
429042,-0.4238152503967285
480409,-0.4322260618209839
563299,-0.448735773563385
197713,-0.4275161623954773
365996,-0.4296949505805969
106823,-0.4449332654476166
337277,-0.428844690322876
9296,-0.4268576502799988
392144,-0.4232974648475647
35473,-0.432325541973114
149679,-0.43624740839004517
473903,-0.42909836769104004
516268,-0.42792147397994995
7653,-0.4333111643791199
428973,-0.42835256457328796
278347,-0.4285444915294647
116794,-0.4186827540397644
267555,-0.42252159118652344
272396,-0.4205288887023926
275835,-0.4380011260509491
496569,-0.4249348044395447
488271,-0.4064086079597473
489762,-0.4270317256450653
218446,-0.42474138736724854
442945,-0.433957576751709
290192,-0.4332467317581177
99191,-0.4220622479915619
88675,-0.45004409551620483
481407,-0.4243333637714386
250833,-0.42696070671081543
99498,-0.4251355528831482
457888,-0.4335401952266693
279940,-0.42771732807159424
396084,-0.4165551960468292
484753,-0.4489954710006714
555590,-0.42411333322525024
10420,-0.43282878398895264
351705,-0.42686498165130615
219250,-0.3883916437625885
248564,-0.4291353225708008
543106,-0.42963331937789917
87756,-0.43070676922798157
319492,-0.4368714392185211
86512,-0.4301895797252655
286460,-0.4292069375514984
141376,-0.4327135980129242
157107,-0.44618988037109375
104596,-0.4241175353527069
424980,-0.46108731627464294
187473,-0.43582430481910706
383158,-0.4220195710659027
538214,-0.4169604480266571
530460,-0.4344097375869751
151049,-0.42578715085983276
479245,-0.4676564931869507
229740,-0.432222843170166
650,-0.43091875314712524
564952,-0.42755773663520813
134383,-0.4250444173812866
59194,-0.4394703507423401
357812,-0.43228498101234436
273732,-0.4289429187774658
398818,-0.4274821877479553
105364,-0.42078346014022827
428117,-0.4166163206100464
573941,-0.4233402609825134
37579,-0.43211233615875244
141166,-0.43309909105300903
172743,-0.4272797107696533
462792,-0.43243473768234253
145911,-0.42810773849487305
416943,-0.4288228154182434
433217,-0.4336845874786377
66217,-0.43386852741241455
261789,-0.4231283366680145
532461,-0.4324301481246948
557246,-0.42588871717453003
213557,-0.4328901469707489
140432,-0.4295059144496918
364040,-0.4340091645717621
34283,-0.4262128174304962
170309,-0.46392500400543213
294437,-0.4125898480415344
137275,-0.42942553758621216
20903,-0.42894017696380615
391397,-0.443085253238678
568955,-0.4225097894668579
269394,-0.430988609790802
224825,-0.4198654294013977
262951,-0.4323613941669464
381789,-0.42957809567451477
315404,-0.44319409132003784
426829,-0.3798576593399048
141988,-0.42871204018592834
567357,-0.45570409297943115
10216,-0.42638489603996277
9556,-0.43059226870536804
215719,-0.4294717013835907
186442,-0.42501169443130493
52086,-0.4360741972923279
13550,-0.42744678258895874
299769,-0.43189099431037903
215655,-0.424782931804657
42024,-0.43529781699180603
33146,-0.42963096499443054
380524,-0.4282931685447693
85081,-0.41752228140830994
347829,-0.4239974617958069
385716,-0.42439353466033936
190547,-0.426121324300766
239158,-0.4329266846179962
543408,-0.46455228328704834
97396,-0.4258245825767517
438744,-0.4231754541397095
221446,-0.4347144365310669
465813,-0.43360987305641174
381925,-0.42961663007736206
48421,-0.4253082275390625
148811,-0.4283072352409363
266697,-0.42779529094696045
10430,-0.431080162525177
163927,-0.4235702157020569
200867,-0.4265267848968506
255186,-0.4278514087200165
31981,-0.4138982892036438
561724,-0.422061949968338
146236,-0.43474411964416504
41754,-0.4292300045490265
349193,-0.41962599754333496
282894,-0.42791303992271423
88527,-0.4289669990539551
363128,-0.42248955368995667
455860,-0.42772141098976135
408607,-0.43144381046295166
293271,-0.425626277923584
64738,-0.42411088943481445
459543,-0.4283699095249176
272487,-0.422087162733078
421588,-0.43587544560432434
535896,-0.4276549220085144
316934,-0.4369729459285736
42667,-0.4224342703819275
20599,-0.4257635474205017
232339,-0.4308912754058838
26988,-0.42759183049201965
354874,-0.42306721210479736
184661,-0.4313563108444214
487204,-0.4282214045524597
70092,-0.4228428602218628
481454,-0.4231101870536804
474609,-0.41515928506851196
116827,-0.4262539744377136
532037,-0.4480007290840149
208029,-0.4318416714668274
502197,-0.42442575097084045
478783,-0.4362284541130066
244011,-0.4466801881790161
205309,-0.43206748366355896
374916,-0.43831634521484375
41005,-0.44146862626075745
475185,-0.4341886639595032
174911,-0.43898701667785645
247199,-0.4311758577823639
468626,-0.42159733176231384
136905,-0.42927980422973633
165373,-0.4347653388977051
457460,-0.43192657828330994
141053,-0.42889535427093506
332578,-0.42629164457321167
417715,-0.42757946252822876
276626,-0.43429136276245117
71264,-0.43389075994491577
403999,-0.4315667748451233
203765,-0.427401602268219
162216,-0.4379282593727112
124737,-0.4191819131374359
274270,-0.41256314516067505
439402,-0.42582452297210693
326408,-0.44435054063796997
451463,-0.42712071537971497
378012,-0.4232025742530823
393907,-0.4265427589416504
81299,-0.4264369010925293
69839,-0.45343416929244995
114326,-0.42860788106918335
322692,-0.4289705753326416
513266,-0.42079976201057434
361140,-0.4240941107273102
455877,-0.4257645010948181
543616,-0.42633241415023804
244471,-0.42307719588279724
155262,-0.4309503734111786
56261,-0.4369504749774933
450263,-0.43044498562812805
354179,-0.4309713542461395
284418,-0.4258612394332886
573287,-0.38850152492523193
232699,-0.421802282333374
380319,-0.43405985832214355
346097,-0.4157041907310486
43411,-0.4340338706970215
200782,-0.4229862093925476
114144,-0.430152952671051
212405,-0.4321231544017792
420532,-0.42181167006492615
400139,-0.4266636371612549
383212,-0.42992982268333435
425822,-0.43358296155929565
375814,-0.4250664710998535
533030,-0.4238835573196411
83548,-0.42159539461135864
36028,-0.43914878368377686
337546,-0.44132620096206665
532342,-0.42623448371887207
22355,-0.4252774715423584
277122,-0.4387003481388092
439870,-0.43056708574295044
61992,-0.4303470253944397
45672,-0.422768235206604
444828,-0.42323726415634155
209253,-0.4260089695453644
358171,-0.45687830448150635
100001,-0.4273967146873474
22741,-0.42836111783981323
267762,-0.43148475885391235
344935,-0.4310204088687897
538523,-0.43513184785842896
392607,-0.4324381649494171
196944,-0.4283880889415741
426087,-0.42457491159439087
150821,-0.4275680184364319
267694,-0.42895591259002686
574077,-0.43449488282203674
19501,-0.43288862705230713
156260,-0.42843496799468994
86654,-0.42642757296562195
377319,-0.46943199634552
259170,-0.43130990862846375
352257,-0.4332059621810913
229940,-0.42859843373298645
408364,-0.4317639470100403
282738,-0.42645737528800964
211029,-0.4392445683479309
569363,-0.42560455203056335
474827,-0.4321884214878082
225591,-0.427040159702301
61697,-0.42439043521881104
479388,-0.4360559284687042
386722,-0.4360218644142151
65855,-0.41415518522262573
544117,-0.4398041367530823
509161,-0.42151111364364624
384146,-0.42069876194000244
146705,-0.4347713589668274
250771,-0.4374252259731293
555102,-0.4295985698699951
320803,-0.4300970733165741
319126,-0.4285542964935303
217091,-0.4250500798225403
484666,-0.46427279710769653
168784,-0.45605719089508057
494936,-0.4339786171913147
204432,-0.4263157546520233
32367,-0.4209687113761902
559780,-0.4233471751213074
534694,-0.4277491569519043
533441,-0.4325494170188904
374337,-0.4367191791534424
51200,-0.42813655734062195
250193,-0.425326943397522
72944,-0.426744282245636
469010,-0.4248450696468353
290285,-0.4355052709579468
355248,-0.4220067262649536
353974,-0.4322417974472046
258644,-0.4207398295402527
14938,-0.4389246106147766
109084,-0.4342954158782959
514213,-0.38291049003601074
377397,-0.4297535717487335
24714,-0.4271988272666931
33930,-0.417672336101532
24706,-0.433280885219574
380138,-0.43269675970077515
431115,-0.43013879656791687
364677,-0.4335668683052063
455758,-0.4279094636440277
262786,-0.37549006938934326
43500,-0.4269936680793762
290767,-0.4282147288322449
293799,-0.42973455786705017
292512,-0.4331660270690918
262893,-0.4310140609741211
326347,-0.4233362674713135
214908,-0.436334490776062
499102,-0.43902549147605896
208786,-0.43194761872291565
433822,-0.40353691577911377
165395,-0.41944804787635803
278796,-0.4304012656211853
250516,-0.4281328320503235
401812,-0.4186691641807556
581036,-0.4286659359931946
577513,-0.4259489178657532
294186,-0.433904767036438
388980,-0.417412132024765
297200,-0.4161718487739563
336484,-0.42197805643081665
457095,-0.37358558177948
165893,-0.4351310133934021
374282,-0.4294949769973755
320045,-0.4286707639694214
209816,-0.4364413917064667
546651,-0.42336714267730713
506062,-0.42612019181251526
401132,-0.3603392243385315
195265,-0.42508581280708313
184443,-0.42288845777511597
417315,-0.43734461069107056
53842,-0.43241292238235474
9148,-0.41934406757354736
110901,-0.4269128739833832
77455,-0.4329254627227783
571125,-0.4335438311100006
545891,-0.4203157424926758
246417,-0.4284035265445709
440161,-0.43236783146858215
460362,-0.4238349497318268
116607,-0.4270436763763428
302740,-0.4206690788269043
21942,-0.42586615681648254
370,-0.430056631565094
72923,-0.42054256796836853
59789,-0.43403127789497375
554815,-0.4274047613143921
189915,-0.4227961301803589
7996,-0.43397510051727295
506832,-0.42426860332489014
303626,-0.42414021492004395
488676,-0.4361853003501892
162963,-0.43251997232437134
480948,-0.42426979541778564
361692,-0.42910563945770264
453969,-0.43105119466781616
327026,-0.43024951219558716
77693,-0.43212759494781494
404163,-0.43461906909942627
73096,-0.43774813413619995
70434,-0.4265965223312378
538843,-0.4535280466079712
20389,-0.4184909462928772
246041,-0.4271338880062103
238223,-0.4242941737174988
109862,-0.4228200316429138
10319,-0.43587011098861694
579539,-0.4168459177017212
565777,-0.4461296796798706
319783,-0.42380455136299133
220355,-0.415923535823822
506862,-0.4360182583332062
234997,-0.4372251629829407
266687,-0.4296860694885254
134389,-0.4283905625343323
554301,-0.43361806869506836
475037,-0.437736839056015
345880,-0.42684799432754517
286550,-0.435843825340271
176157,-0.4302122890949249
253281,-0.42161715030670166
105756,-0.42871034145355225
225604,-0.430239737033844
343691,-0.4314592778682709
460031,-0.43857482075691223
65463,-0.4186899960041046
30787,-0.4262677729129791
475796,-0.42241865396499634
213125,-0.4260972738265991
